"COFONTE","NOFONTE","INTIPOFONTE","INFONTETESOURO","INSTATUS","ULTALTERACAO","TXDESCRICAO","INDESTINACAO","COFONTEFEDERAL"
840100000,"TRANSF. DA UNIÃO - EMENDAS DE COMISSÃO - EPC      ","3","N",0,"20250625174354 09185131709","TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE ESTRUTURAÇÃO DA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE - RECURSOS DO EXERCÍCIO CORRENTE",2,2601
121029043,"RENDIMENTO (CV 936389/2022 - PCDF/MJSP) - 29043   ","9","N",0,"20250626151917 03593999161","RENDIMENTO (CV 936389/2022 - PCDF/MJSP) - 29043",2,1700
321029043,"RENDIMENTO (CV 936389/2022 - PCDF/MJSP) - 29043   ","9","N",0,"20250626151917 03593999161","RENDIMENTO (CV 936389/2022 - PCDF/MJSP) - 29043",2,2700
390016969,"FONTE GERENCIAL                                   ","9","N",0,"20250212152856 56494475191","CADASTRO DE FONTE DETALHADA",2,2899
121028578,"TRANSFERÊNCIA ESPECIAL - EPI 4082001              ","9","N",0,"20250219172536 56401698187","TRANSFERÊNCIA ESPECIAL - EPI 4082001",2,1700
321028578,"TRANSFERÊNCIA ESPECIAL - EPI 202139340003         ","9","N",0,"20250219170537 56401698187","TRANSFERÊNCIA ESPECIAL - EPI 202139340003",2,2700
738128634,"EPI PROPOSTA:12116247000124058                    ","9","N",0,"20250319180651 55345646104","EPI PROPOSTA:12116247000124058",2,1601
838128634,"EPI PROPOSTA:12116247000124058                    ","9","N",0,"20250319180651 55345646104","EPI PROPOSTA:12116247000124058",2,2601
738128647,"EPI PROPOSTA:12116247000124104                    ","9","N",0,"20250319181508 55345646104","EPI PROPOSTA:12116247000124104",2,1601
838128647,"EPI PROPOSTA:12116247000124104                    ","9","N",0,"20250319181508 55345646104","EPI PROPOSTA:12116247000124104",2,2601
738128633,"EPI PROPOSTA:12116247000124108                    ","9","N",0,"20250319183628 55345646104","EPI PROPOSTA:12116247000124108",2,1601
838128633,"EPI PROPOSTA:12116247000124108                    ","9","N",0,"20250319183628 55345646104","EPI PROPOSTA:12116247000124108",2,2601
738128638,"EPI PROPOSTA:12116247000124069                    ","9","N",0,"20250319184019 55345646104","EPI PROPOSTA:12116247000124069",2,1601
838128638,"EPI PROPOSTA:12116247000124069                    ","9","N",0,"20250319184019 55345646104","EPI PROPOSTA:12116247000124069",2,2601
738128652,"EPI PROPOSTA:12116247000124054                    ","9","N",0,"20250320150005 55345646104","EPI PROPOSTA:12116247000124054",2,1601
838128652,"EPI PROPOSTA:12116247000124054                    ","9","N",0,"20250320150005 55345646104","EPI PROPOSTA:12116247000124054",2,2601
738028732,"EPI PROPOSTA: 36000638893202400                   ","9","N",0,"20250327161537 55345646104","EPI PROPOSTA: 36000638893202400 ",2,1600
838028732,"EPI PROPOSTA: 36000638893202400                   ","9","N",0,"20250327161537 55345646104","EPI PROPOSTA: 36000638893202400 ",2,2600
738028734,"EPI PROPOSTA: 36000639493202400                   ","9","N",0,"20250327161914 55345646104","EPI PROPOSTA: 36000639493202400",2,1600
838028734,"EPI PROPOSTA: 36000639493202400                   ","9","N",0,"20250327161914 55345646104","EPI PROPOSTA: 36000639493202400",2,2600
732028660,"CONVÊNIO 973503/2024                              ","9","N",0,"20250415145248 03217433181","CONVÊNIO 973503/2024 - EMATER X MAPA.
AQUISIÇÃO DE FERTILIZANTE – URÉIA, 44% A 46% DE N SC/50KG, CONFORME PEDIDO DE COMPRAS (163583199).",2,1700
832028660,"CONVÊNIO 973503/2024                              ","2","N",0,"20250423152732 03217433181","CONVÊNIO 973503/2024 - EMATER X MAPA",2,2700
732028746,"CONVÊNIO 971483/2024 - EMATER X MAPA              ","9","N",0,"20250416135728 03217433181","CONVÊNIO 971483/2024 - EMATER X MAPA.
O PRESENTE CONVÊNIO TEM POR OBJETO APOIO A EXECUÇÃO DE OBRAS E SERVIÇOS DE ENGENHARIA PARA O FOMENTO AOS SETORES AGROPECUÁRIO E DE AGROINDÚSTRIA, CONFORME DETALHADO NO PLANO DE TRABALHO.",2,1700
832028746,"CONVÊNIO 971483/2024 - EMATER X MAPA              ","2","N",0,"20250423152805 03217433181","CONVÊNIO 971483/2024 - EMATER X MAPA.
O PRESENTE CONVÊNIO TEM POR OBJETO APOIO A EXECUÇÃO DE OBRAS E SERVIÇOS DE ENGENHARIA PARA O FOMENTO AOS SETORES AGROPECUÁRIO E DE AGROINDÚSTRIA, CONFORME DETALHADO NO PLANO DE TRABALHO.",2,2700
738128787,"EPI IZALCI LUCAS, EMENDA: 41360019                ","9","N",0,"20250410144029 55345646104","EPI IZALCI LUCAS, EMENDA: 41360019, PROPOSTA: 12116247000124114.",2,1601
838128787,"EPI IZALCI LUCAS, EMENDA: 41360019                ","9","N",0,"20250410144029 55345646104","EPI IZALCI LUCAS, EMENDA: 41360019, PROPOSTA: 12116247000124114.",2,2601
738128799,"EPI IZALCI LUCAS, EMENDA: 41360019                ","9","N",0,"20250410145244 55345646104","EPI IZALCI LUCAS, EMENDA: 41360019, PROPOSTA: 12116247000124106.",2,1601
838128799,"EPI IZALCI LUCAS, EMENDA: 41360019                ","9","N",0,"20250410145244 55345646104","EPI IZALCI LUCAS, EMENDA: 41360019, PROPOSTA: 12116247000124106.",2,2601
431028217,"CONVÊNIO 004/2024 - EMATER X ADASA                ","9","N",0,"20250423150533 03217433181","IMPLEMENTAR E APOIAR AS AÇÕES QUE VISAM A CONSERVAÇÃO AMBIENTAL, DOS RECURSOS HÍDRICOS E A UNIVERSALIZAÇÃO DO SANEAMENTO BÁSICO.
",2,2701
721028746,"CONVÊNIO 971483/2024 - EMATER X MAPA              ","9","N",0,"20250416140016 03217433181","EXECUÇÃO DE OBRAS E SERVIÇOS DE ENGENHARIA PARA O FOMENTO AOS SETORES AGROPECUÁRIO E DE AGROINDÚSTRIA.",2,1700
821028746,"CONVÊNIO 971483/2024 - EMATER X MAPA              ","2","N",0,"20250423150046 03217433181","EXECUÇÃO DE OBRAS E SERVIÇOS DE ENGENHARIA PARA O FOMENTO AOS SETORES AGROPECUÁRIO E DE AGROINDÚSTRIA.",2,2700
421026512,"CONVÊNIO 942861/2023 - EMATER X MDA               ","9","N",0,"20250416140553 03217433181","EXECUTAR AÇÕES DE FORMAÇÃO E CAPACITAÇÃO TÉCNICA AOS PRODUTORES FAMILIARES DO DF.",2,2700
390026664,"CONVÊNIO 9521757/2023 - EMATER X MDA              ","9","S",0,"20250423150348 03217433181","MELHORIA DOS ESPAÇOS DESTINADOS À QUALIFICAÇÃO DOS BENEFICIÁRIOS E AGENTES DA EMATER-DF, EM PROL DO DESENVOLVIMENTO NAS ATIVIDADES PRODUTIVAS E SOCIAIS.",2,2700
390027302,"CONVÊNIO 956158/2024 - EMATER X MAPA              ","9","S",0,"20250505145511 03217433181","AQUISIÇÃO DE COMPUTADORES E VEÍCULOS, VISANDO AÇÕES DE FORMAÇÃO E CAPACITAÇÃO.",2,2899
121627293,"REMUN TRANSF ESPECIAL - SES - 202443780013        ","9","N",0,"20250224151003 05172629165","APLICAÇÕES FINANCEIRA VINCULADAS TRANSFERENCIA ESPECIAL - SES - 202443780013",2,1636
321627293,"REMUN TRANSF ESPECIAL - SES - 202443780013        ","9","N",0,"20250224151003 05172629165","APLICAÇÕES FINANCEIRA VINCULADAS TRANSFERENCIA ESPECIAL - SES - 202443780013",2,2636
121028611,"CONVÊNIO PMDF X SENASP/MJ - SICONV 971717/2024    ","9","N",0,"20250312172319 03593999161","CONVÊNIO PMDF X SENASP/MJ - SICONV 971717/2024",2,1700
321028611,"CONVÊNIO PMDF X SENASP/MJ - SICONV 971717/2024    ","9","N",0,"20250312172319 03593999161","CONVÊNIO PMDF X SENASP/MJ - SICONV 971717/2024",2,2700
121028584,"CV 971890/2024                                    ","9","N",0,"20250313165150 56401698187","CONVÊNIO Nº 971890/2024/MIDR/SEAGRI-DF, ENTRE ESTA SECRETARIA DE ESTADO E O MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL, CUJO OBJETO É A AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA DAR APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTÁVEL LOCAL IN",2,1700
321028584,"CV 971890/2024                                    ","9","N",0,"20250313165150 56401698187","CONVÊNIO Nº 971890/2024/MIDR/SEAGRI-DF, ENTRE ESTA SECRETARIA DE ESTADO E O MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL, CUJO OBJETO É A AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA DAR APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTÁVEL LOCAL IN",2,2700
231024537,"CONVÊNIO Nº CONVÊNIO 048700/2023-SESDF/NOVACAP    ","9","N",0,"20250314180257 63509016149","CONVÊNIO Nº CONVÊNIO 048700/2023-SESDF/NOVACAP",2,1701
431024537,"CONVÊNIO Nº CONVÊNIO 048700/2023-SESDF/NOVACAP    ","9","N",0,"20250314180257 63509016149","CONVÊNIO Nº CONVÊNIO 048700/2023-SESDF/NOVACAP",2,2701
738128615,"EPI PROPOSTA:12116247000124075                    ","9","N",0,"20250319173202 55345646104","EPI PROPOSTA:12116247000124075",2,1601
838128615,"EPI PROPOSTA:12116247000124075                    ","9","N",0,"20250319173202 55345646104","EPI PROPOSTA:12116247000124075",2,2601
738128629,"EPI PROPOSTA:12116247000124109                    ","9","N",0,"20250319175317 55345646104","EPI PROPOSTA:12116247000124109",2,1601
838128629,"EPI PROPOSTA:12116247000124109                    ","9","N",0,"20250319175317 55345646104","EPI PROPOSTA:12116247000124109",2,2601
738128650,"EPI PROPOSTA:12116247000124098                    ","9","N",0,"20250319181627 55345646104","EPI PROPOSTA:12116247000124098",2,1601
838128650,"EPI PROPOSTA:12116247000124098                    ","9","N",0,"20250319181627 55345646104","EPI PROPOSTA:12116247000124098",2,2601
738128637,"EPI PROPOSTA:12116247000124111;                   ","9","N",0,"20250319183914 55345646104","EPI PROPOSTA:12116247000124111",2,1601
838128637,"EPI PROPOSTA:12116247000124111;                   ","9","N",0,"20250319183914 55345646104","EPI PROPOSTA:12116247000124111",2,2601
321024929,"TERMO DE FORMENTO                                 ","9","N",0,"20250320164455 56494475191","CADASTRAR FONTE DE RECURSO",2,2700
232028589,"CONVÊNIO 969292/2024 - EMATER X MDA               ","9","N",0,"20250626164923 03217433181","CONVÊNIO 969292/2024 - EMATER X MDA.
VIABILIZAR O ATENDIMENTO AO PRODUTOR RURAL, AMPLIANDO A ESTRUTURA DE APOIO, COM A AQUISIÇÃO DE VEÍCULOS UTILITÁRIOS"", CONFORME DETALHADO NO PLANO DE TRABALHO.",2,1700
432028589,"CONVÊNIO 969292/2024 - EMATER X MDA               ","2","N",0,"20250423145340 03217433181","CONVÊNIO 969292/2024 - EMATER X MDA.
VIABILIZAR O ATENDIMENTO AO PRODUTOR RURAL, AMPLIANDO A ESTRUTURA DE APOIO, COM A AQUISIÇÃO DE VEÍCULOS UTILITÁRIOS"", CONFORME DETALHADO NO PLANO DE TRABALHO.",2,2700
121128053,"CONVÊNIO JBB/FUNAM                                ","9","N",0,"20250403162037 03593999161","CONVÊNIO JBB/FUNAM",2,1701
321128053,"CONVÊNIO JBB/FUNAM                                ","9","N",0,"20250403162037 03593999161","CONVÊNIO JBB/FUNAM",2,2701
177021769,"2021040691                                        ","9","N",0,"20250409151749 56401698187","CONTRATO Nº 97/2022, A SER FIRMADO ENTRE ESTA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL – SEEDF E A EMPRESA CQO – CONSTRUTORA QUEIROZ OLIVEIRA LTDA-EPP, CUJO OBJETO É A CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO DA PRIMEIRA INFÂNCIA – CEPI, CRECHE T",2,1569
377021769,"2021040691                                        ","9","N",0,"20250409151749 56401698187","CONTRATO Nº 97/2022, A SER FIRMADO ENTRE ESTA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL – SEEDF E A EMPRESA CQO – CONSTRUTORA QUEIROZ OLIVEIRA LTDA-EPP, CUJO OBJETO É A CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO DA PRIMEIRA INFÂNCIA – CEPI, CRECHE T",2,2569
121221769,"2021040691                                        ","9","N",0,"20250409151932 56401698187","CONTRATO Nº 97/2022, A SER FIRMADO ENTRE ESTA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL – SEEDF E A EMPRESA CQO – CONSTRUTORA QUEIROZ OLIVEIRA LTDA-EPP, CUJO OBJETO É A CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO DA PRIMEIRA INFÂNCIA – CEPI, CRECHE T",2,1569
321221769,"2021040691                                        ","9","N",0,"20250409151932 56401698187","CONTRATO Nº 97/2022, A SER FIRMADO ENTRE ESTA SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL – SEEDF E A EMPRESA CQO – CONSTRUTORA QUEIROZ OLIVEIRA LTDA-EPP, CUJO OBJETO É A CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO DA PRIMEIRA INFÂNCIA – CEPI, CRECHE T",2,2569
177016357,"PAR Nº 201701017                                  ","9","N",0,"20250409152133 56401698187","AQUISIÇÃO DE INSTRUMENTOS MUSICAIS (KIT BANDA), FORMALIZADO ENTRE A SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL (SEEDF) E O FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO (FNDE)",3,1569
377016357,"PAR Nº 201701017                                  ","9","N",0,"20250409152133 56401698187","AQUISIÇÃO DE INSTRUMENTOS MUSICAIS (KIT BANDA), FORMALIZADO ENTRE A SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL (SEEDF) E O FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO (FNDE)",3,2569
138028988," INCENTIVO ESTABELECIMENTO ASSITÊNCIA COMPLEMENTAR","9","N",0,"20250509140640 63509016149"," INCENTIVO AOS ESTABELECIMENTOS A ASSITÊNCIA COMPLEMENTAR",2,1600
338028988," INCENTIVO ESTABELECIMENTO ASSITÊNCIA COMPLEMENTAR","9","N",0,"20250509140640 63509016149"," INCENTIVO AOS ESTABELECIMENTOS A ASSITÊNCIA COMPLEMENTAR",2,2600
733022101,"915330/2021 - SEAGRI                              ","9","N",0,"20250701173338 03222804192","AQUISIÇÃO DE MAQUINAS AGRÍCOLAS                                                                                                                                                                                                                           ",2,1631
833022101,"915330/2021 - SEAGRI                              ","9","N",0,"20250701173338 03222804192","AQUISIÇÃO DE MAQUINAS AGRÍCOLAS                                                                                                                                                                                                                           ",2,2631
432025467,"CONV 0123056300                                   ","2","N",0,"20250227163917 08788168956","CONVÊNIO FAP / FINEP - 0123056300",2,2700
738128664,"EPI PROPOSTA:12116247000124076                    ","9","N",0,"20250319162606 63509016149","Nº DA MENSAGEM: 3611 DE 19/03/2025.",2,1601
838128664,"EPI PROPOSTA:12116247000124076                    ","9","N",0,"20250319162606 63509016149","Nº DA MENSAGEM: 3611 DE 19/03/2025.",2,2601
738128612,"EPI PROPOSTA:12116247000124090                    ","9","N",0,"20250319170509 63509016149","EPI PROPOSTA:12116247000124090EPI PROPOSTA:12116247000124090",2,1601
838128612,"EPI PROPOSTA:12116247000124090                    ","9","N",0,"20250319170509 63509016149","EPI PROPOSTA:12116247000124090EPI PROPOSTA:12116247000124090",2,2601
738128635,"EPI PROPOSTA:12116247000124107                    ","9","N",0,"20250319180801 55345646104","EPI PROPOSTA:12116247000124107",2,1601
838128635,"EPI PROPOSTA:12116247000124107                    ","9","N",0,"20250319180801 55345646104","EPI PROPOSTA:12116247000124107",2,2601
321024928,"TERMO DE FORMENTO                                 ","9","N",0,"20250320164233 56494475191","CADASTRAR FONTE DE RECURSO",2,2700
738028733,"EPI PROPOSTA: 36000638899202400                   ","9","N",0,"20250327161735 55345646104","EPI PROPOSTA: 36000638899202400",2,1600
838028733,"EPI PROPOSTA: 36000638899202400                   ","9","N",0,"20250327161735 55345646104","EPI PROPOSTA: 36000638899202400",2,2600
738128834,"EPI BIA KICIS, EMENDA: 39190012                   ","9","N",0,"20250410150426 55345646104","EPI BIA KICIS, EMENDA: 39190012, PROPOSTA: 12116247000124114.",2,1601
838128834,"EPI BIA KICIS, EMENDA: 39190012                   ","9","N",0,"20250410150426 55345646104","EPI BIA KICIS, EMENDA: 39190012, PROPOSTA: 12116247000124114.",2,2601
232027303,"CONVÊNIO 966303/2024 - EMATER X EMBRAPA           ","9","N",0,"20250416140055 03217433181","EXECUÇÃO DO ""DIAGNÓSTICO DA CADEIA PRODUTIVA DE CAFÉ NO DF E CAPACITAÇÃO DE EXTENSIONISTAS DA EMATER-DF POR MEIO DE TRANSFERÊNCIA DE TECNOLOGIA.",2,1700
432027303,"CONVÊNIO 966303/2024 - EMATER X EMBRAPA           ","9","N",0,"20250416140304 03217433181","EXECUÇÃO DO ""DIAGNÓSTICO DA CADEIA PRODUTIVA DE CAFÉ NO DF E CAPACITAÇÃO DE EXTENSIONISTAS DA EMATER-DF POR MEIO DE TRANSFERÊNCIA DE TECNOLOGIA.",2,2700
357025609," CONVÊNIOMMA X IBRAM CONVÊNIO Nº 948449/2023      ","1","N",0,"20250505100417 00120159112"," CONVÊNIOMMA X IBRAM CONVÊNIO Nº 948449/2023",2,2708
121026850,"PNAB ESTADUAL                                     ","9","N",0,"20250603151710 56401698187","PNAB ESTADUAL",2,1700
321026850,"PNAB ESTADUAL                                     ","9","N",0,"20250603151710 56401698187","PNAB ESTADUAL",2,2700
121026851,"PNAB MUNICIPAL                                    ","9","N",0,"20250603151757 56401698187","PNAB MUNICIPAL",2,1700
321026851,"PNAB MUNICIPAL                                    ","9","N",0,"20250603151757 56401698187","PNAB MUNICIPAL",2,2700
706227293,"TRANSF ESPECIAIS N.º 202443780013 - FRED LINHARES ","9","N",0,"20250220132247 56401698187","TRANSF ESPECIAIS N.º 202443780013 - FRED LINHARES
",2,1706
806227293,"TRANSF ESPECIAIS N.º 202443780013 - FRED LINHARES ","9","N",0,"20250220132247 56401698187","TRANSF ESPECIAIS N.º 202443780013 - FRED LINHARES
",2,2706
121027293,"TRANSF ESPECIAIS N.º 202443780013 - FRED LINHARES ","9","N",0,"20250220132326 56401698187","TRANSF ESPECIAIS N.º 202443780013 - FRED LINHARES
",2,1700
321027293,"TRANSF ESPECIAIS N.º 202443780013 - FRED LINHARES ","9","N",0,"20250220132326 56401698187","TRANSF ESPECIAIS N.º 202443780013 - FRED LINHARES
",2,2700
706028578,"TRANSFERÊNCIA ESPECIAL - EPI 4082001              ","9","N",0,"20250311152725 56401698187","TRANSFERÊNCIA ESPECIAL - EPI 4082001
",2,1706
806028578,"TRANSFERÊNCIA ESPECIAL - EPI 4082001              ","9","N",0,"20250311152725 56401698187","TRANSFERÊNCIA ESPECIAL - EPI 4082001
",2,2706
732028584,"CV 971890/2024                                    ","9","N",0,"20250313165022 56401698187","DO CONVÊNIO Nº 971890/2024/MIDR/SEAGRI-DF, ENTRE ESTA SECRETARIA DE ESTADO E O MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL, CUJO OBJETO É A AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA DAR APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTÁVEL LOCAL",2,1700
832028584,"CV 971890/2024                                    ","9","N",0,"20250313165022 56401698187","DO CONVÊNIO Nº 971890/2024/MIDR/SEAGRI-DF, ENTRE ESTA SECRETARIA DE ESTADO E O MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL, CUJO OBJETO É A AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA DAR APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTÁVEL LOCAL",2,2700
738128624,"EPI PROPOSTA:12116247000124071                    ","9","N",0,"20250319174720 55345646104","EPI PROPOSTA:12116247000124071",2,1601
838128624,"EPI PROPOSTA:12116247000124071                    ","9","N",0,"20250319174720 55345646104","EPI PROPOSTA:12116247000124071",2,2601
738128625,"EPI PROPOSTA:12116247000124068                    ","9","N",0,"20250319174901 55345646104","EPI PROPOSTA:12116247000124068",2,1601
838128625,"EPI PROPOSTA:12116247000124068                    ","9","N",0,"20250319174901 55345646104","EPI PROPOSTA:12116247000124068",2,2601
738128626,"EPI PROPOSTA:12116247000124067                    ","9","N",0,"20250319175039 55345646104","EPI PROPOSTA:12116247000124067",2,1601
838128626,"EPI PROPOSTA:12116247000124067                    ","9","N",0,"20250319175039 55345646104","EPI PROPOSTA:12116247000124067",2,2601
738128631,"EPI PROPOSTA:12116247000124057                    ","9","N",0,"20250319182021 55345646104","EPI PROPOSTA:12116247000124057",2,1601
838128631,"EPI PROPOSTA:12116247000124057                    ","9","N",0,"20250319182021 55345646104","EPI PROPOSTA:12116247000124057",2,2601
738128636,"EPI PROPOSTA:12116247000124113                    ","9","N",0,"20250319183741 55345646104","EPI PROPOSTA:12116247000124113",2,1601
838128636,"EPI PROPOSTA:12116247000124113                    ","9","N",0,"20250319183741 55345646104","EPI PROPOSTA:12116247000124113",2,2601
421025609,"CONVÊNIO MMA X IBRAM                              ","2","N",0,"20250324161855 86072854168","CONVÊNIO. ÓRGÃOS NÃO PER. AO GDF - MINISTÉRIO DO MEIO AMBIENTE",2,2700
121028588,"CONVÊNIO Nº 956187/MAPA/SEAGRI                    ","9","N",0,"20250326141352 03593999161","CONVÊNIO Nº 956187/MAPA/SEAGRI",2,1700
321028588,"CONVÊNIO Nº 956187/MAPA/SEAGRI                    ","9","N",0,"20250326141352 03593999161","CONVÊNIO Nº 956187/MAPA/SEAGRI",2,2700
